"District_C11ID","Area.Other.Kharif.Pulses","Prod.Other.Kharif.Pulses","Yield.Other.Kharif.Pulses","Area.Moong","Prod.Moong","Yield.Moong","Area.Moth","Prod.Moth","Yield.Moth","Area.Other.Rabi.Pulses","Prod.Other.Rabi.Pulses","Yield.Other.Rabi.Pulses","Area.Peas...Beans..Pulses.","Prod.Peas...Beans..Pulses.","Yield.Peas...Beans..Pulses.","Area.Urad","Prod.Urad","Yield.Urad","Area.Gram","Prod.Gram","Yield.Gram","Area.Masoor","Prod.Masoor","Yield.Masoor","Area.HorseGram","Prod.HorseGram","Yield.HorseGram","Area.Arhar..Tur.","Prod.Arhar..Tur.","Yield.Arhar..Tur.","areaTot","prodTot","yieldTot","diversity","dominant_pulses"
530,4560,1680,0.364,2402.45454545455,1191.6,0.516,NA,NA,NA,3140,1320,0.422,NA,NA,NA,2548.09090909091,1302.18181818182,0.544545454545455,9727.18181818182,7435.72727272727,0.789090909090909,NA,NA,NA,NA,NA,NA,2402.54545454545,1092.09090909091,0.453636363636364,24780.2727272727,14021.6,0.56583719454258,4.28490886567216,"Area.Gram"
531,24400,6280,0.226,5298.72727272727,2495.18181818182,0.425454545454545,NA,NA,NA,325,200,0.585,NA,NA,NA,6337.81818181818,3009.36363636364,0.447272727272727,26536.2727272727,18997.8181818182,0.721818181818182,NA,NA,NA,NA,NA,NA,9558.63636363636,4269.81818181818,0.453636363636364,72456.4545454545,35252.1818181818,0.486529213157495,3.59769255481311,"Area.Gram"
532,1670.5,353.625,0.2075,17104.7,5301.8,0.325,NA,NA,NA,1042.125,186.125,0.21,NA,NA,NA,19682.8,11155.2,0.559,10759.1,15072.3,1.262,NA,NA,NA,1470.4,501.4,0.361,39678.2,19291.1,0.49,91407.825,51861.55,0.567364446096382,3.51637152892129,"Area.Arhar..Tur."
533,229.857142857143,48.1428571428571,0.222857142857143,16725.4,5984.9,0.363,NA,NA,NA,284.4,248.1,0.549,NA,NA,NA,16856.9,7050.1,0.422,12639.6,22253.3,1.43,NA,NA,NA,72.75,25,0.325,3030.7,1778.3,0.572,49839.6071428571,37387.8428571429,0.750163273758894,3.38889758857818,"Area.Urad"
534,1210,412.5,0.367,20681.5,6889.8,0.338,NA,NA,NA,2644.71428571429,866.428571428571,0.311428571428571,NA,NA,NA,701.666666666667,314,0.567777777777778,3142.4,3671.6,1.16,NA,NA,NA,1230.77777777778,346.222222222222,0.285555555555556,9371.9,4728.2,0.496,38982.9587301587,17228.7507936508,0.441955956009105,2.8357500713628,"Area.Moong"
535,1561.875,332.625,0.28,56004.5,23012.4,0.393,NA,NA,NA,839.888888888889,272.111111111111,0.304444444444444,NA,NA,NA,23644.9,9110.3,0.384,33139,36009.1,1.071,NA,NA,NA,524.888888888889,148.222222222222,0.291111111111111,23041.5,9378.3,0.407,138756.552777778,78263.0583333333,0.564031440437077,3.61354812445411,"Area.Moong"
537,369.166666666667,89.1666666666667,0.258333333333333,15793.4,5749.6,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,8525.3,3654.1,0.43,5994.7,7118.3,1.169,NA,NA,NA,985.444444444444,331.444444444444,0.344444444444444,34227.6,20086.3,0.59,65895.6111111111,37028.9111111111,0.561932888803082,2.83679044991503,"Area.Arhar..Tur."
538,674.571428571429,141.571428571429,0.197142857142857,36857,4217.6,0.147,NA,NA,NA,66.8333333333333,18.3333333333333,0.293333333333333,NA,NA,NA,2859.1,1388.8,0.48,14851.9,21266,1.331,NA,NA,NA,5483.5,2350.1,0.444,66341.1,26375,0.406,127134.004761905,55757.4047619048,0.438571921543152,2.68540067083793,"Area.Arhar..Tur."
539,23,5.33333333333333,0.13,44569.3,19417.8,0.39,NA,NA,NA,1011,343.333333333333,0.333333333333333,NA,NA,NA,4598.6,1504.7,0.429,613,729.333333333333,1.16777777777778,NA,NA,NA,2663.9,782.2,0.291,34427.5,13898.1,0.387,87906.3,36680.8,0.417271572117129,2.41385566829176,"Area.Moong"
540,391.714285714286,73.8571428571429,0.18,27071.7,12967.4,0.486,NA,NA,NA,1610.85714285714,519.857142857143,0.31,NA,NA,NA,2242.6,1089.6,0.534,1583.7,1640.7,1.002,NA,NA,NA,776.6,206.111111111111,0.286666666666667,24450,10346.7,0.435,58127.1714285714,26844.2253968254,0.461818883270666,2.51852126028014,"Area.Moong"
541,223.2,46,0.198,28547.8,14469.7,0.506,NA,NA,NA,3847.66666666667,1516.5,0.396666666666667,NA,NA,NA,6870.8,4581.7,0.665,147.285714285714,187.571428571429,1.21428571428571,NA,NA,NA,253,61.4444444444444,0.286666666666667,22730.6,12194.5,0.538,62620.3523809524,33057.4158730159,0.527902105563225,2.81338386353265,"Area.Moong"
542,33.4285714285714,18.5714285714286,0.51,30622.1,12755.7,0.412,NA,NA,NA,10,1,0.1,NA,NA,NA,39812.7,17712.2,0.437,15.6666666666667,27.6666666666667,1.77,NA,NA,NA,12115.4,5950.9,0.494,1608.2,875,0.552,84217.4952380952,37341.0380952381,0.443388134373618,2.65427723376465,"Area.Urad"
543,NA,NA,NA,17924.1,6281.9,0.347,NA,NA,NA,12.5,5.5,0.35,NA,NA,NA,12748.5,5530.4,0.437,134.285714285714,241.285714285714,1.85428571428571,NA,NA,NA,20809.7,7529.8,0.374,1735.1,956.9,0.552,53364.1857142857,20545.7857142857,0.38501076029322,3.09580305250001,"Area.HorseGram"
544,1917.6,996.111111111111,0.53,4813.5,1750.9,0.362,NA,NA,NA,989,927.4,0.657,NA,NA,NA,5330.9,2711.1,0.509,52.8571428571429,95.1428571428571,1.85428571428571,NA,NA,NA,4675.4,3054.2,0.649,4064.9,1645,0.418,21844.1571428571,11179.853968254,0.511800656584715,5.04249648831509,"Area.Urad"
545,8.33333333333333,4,0.513333333333333,56623.4,13190.5,0.235,NA,NA,NA,485.666666666667,229,0.465,NA,NA,NA,49524.6,12927.2,0.252,306.375,439.25,1.76,NA,NA,NA,910.5,449.9,0.497,1115.2,675.8,0.608,108974.075,27915.65,0.256167808719643,2.09763718274263,"Area.Moong"
546,79.3333333333333,33,0.425,4402.6,1817.2,0.419,NA,NA,NA,710.571428571429,298.142857142857,0.41,NA,NA,NA,12731.4,6035.1,0.515,70.3333333333333,117,1.95666666666667,NA,NA,NA,383.111111111111,165.666666666667,0.438888888888889,534.875,257.75,0.51375,18912.2242063492,8723.85952380952,0.461281519752751,1.96070245199064,"Area.Urad"
547,389,232,0.6,20047.1,9413.2,0.475,NA,NA,NA,4.75,2.25,0.3325,NA,NA,NA,119830.8,106345.2,0.888,475.875,842.625,1.8875,NA,NA,NA,457.555555555556,198,0.435555555555556,6757.1,3952.6,0.599,147962.180555556,120985.875,0.817681075973149,1.47848923817945,"Area.Urad"
548,NA,NA,NA,15951.3,6705,0.457,NA,NA,NA,98,25,0.26,NA,NA,NA,108457,71302.4,0.623,9006.7,14979.1,1.705,NA,NA,NA,31,17.6666666666667,0.376666666666667,32706.8,24042.7,0.772,166250.8,117071.866666667,0.704188290622762,2.09894016342079,"Area.Urad"
549,18.75,8,0.4625,19157,7749.8,0.463,NA,NA,NA,248.166666666667,111.333333333333,0.383333333333333,NA,NA,NA,23137.6,13284.7,0.603,78273.7,134307.3,1.757,NA,NA,NA,888.888888888889,366,0.436666666666667,68741,33480.1,0.46,190465.105555556,189307.233333333,0.993920817050216,3.08601159624473,"Area.Gram"
550,68.5,29,0.415,4069.1,1905.4,0.465,NA,NA,NA,862,449.333333333333,0.555,NA,NA,NA,28250.7,15378.4,0.544,5599.1,7784.8,1.609,NA,NA,NA,320,120.666666666667,0.438888888888889,1655.4,833.9,0.537,40824.8,26501.5,0.649151986047696,1.96170460594053,"Area.Urad"
551,464.125,77,0.225,503.111111111111,198.555555555556,0.395555555555556,NA,NA,NA,54.6,15.4,0.504,NA,NA,NA,589.333333333333,350.555555555556,0.561111111111111,52911.4,47934.4,0.98,NA,NA,NA,1285.8,509.222222222222,0.378888888888889,15467.2,4532.2,0.286,71275.5694444445,53617.3333333333,0.752254015664164,1.67039390719665,"Area.Gram"
552,190.857142857143,31.7142857142857,0.214285714285714,5651.2,2551.1,0.414,NA,NA,NA,48.8571428571429,15.2857142857143,0.341428571428571,NA,NA,NA,6261,3220,0.508,162293,208115.4,1.222,NA,NA,NA,1288.9,641.6,0.503,33148.9,15509.6,0.464,208882.714285714,230084.7,1.10150186810233,1.58600044680613,"Area.Gram"
553,1325.55555555556,184.666666666667,0.188888888888889,1126,463.444444444444,0.386666666666667,NA,NA,NA,9,2,0.59,NA,NA,NA,259.428571428571,133.285714285714,0.491428571428571,60252.4,44991.5,0.709,NA,NA,NA,2324.7,1267.66666666667,0.39,31833.6,10082.7,0.311,97130.6841269841,57125.2634920635,0.588127881580455,2.02792577644435,"Area.Gram"
554,2479.2,702.7,0.303,568.2,203,0.381111111111111,NA,NA,NA,21.1666666666667,6.33333333333333,0.27,NA,NA,NA,466.333333333333,260.222222222222,0.535555555555556,8.6,17.8,1.42,NA,NA,NA,7072.9,3610.9,0.497,6575.1,1397.6,0.209,17191.5,6198.55555555556,0.360559320335954,2.95709936969859,"Area.HorseGram"
555,5705.7,1964.3,0.345,26808.7,3624.8,0.136,NA,NA,NA,1358.6,257.8,0.183,88.5,402,5.085,2839.2,750.7,0.257,41109.6,17351,0.415,NA,NA,NA,7631.55555555556,3203.11111111111,0.406666666666667,5347.1,1673.3,0.292,90888.9555555556,29227.0111111111,0.321568346037888,3.25483770103757,"Area.Gram"
556,1765.1,486.8,0.403,24523.6,3485.5,0.136,NA,NA,NA,801.8,164.3,0.185,NA,NA,NA,51,8.75,0.215,27760.7,14137.7,0.497,NA,NA,NA,4829.88888888889,2715.88888888889,0.523333333333333,2950.4,1466.2,0.425,62682.4888888889,22465.1388888889,0.358395770287786,2.79083311540857,"Area.Gram"
557,9224.4,3246.1,0.399,20807.6,3058.6,0.123,NA,NA,NA,188.444444444444,55.2222222222222,0.195555555555556,23,146,6.32,207.333333333333,70.6666666666667,0.266666666666667,68880.4,35767,0.485,NA,NA,NA,13379.2222222222,5099.88888888889,0.354444444444444,43682.2,16181.5,0.371,156392.6,63624.9777777778,0.406828569751879,3.3278098569709,"Area.Gram"
558,968.4,415.1,0.403,48627.6,7826.2,0.158,NA,NA,NA,1115.6,145.2,0.169,16,106.5,6.53,64340,13502.4,0.191,46501,23727.6666666667,0.542222222222222,NA,NA,NA,53.375,25.5,0.48,67211,40562.4,0.603,228832.975,86310.9666666667,0.377178886332561,3.97118381601251,"Area.Arhar..Tur."
559,560.9,140.4,0.282,6564.6,963.2,0.163,NA,NA,NA,90.8,16.3,0.151,49,338,6.9,131.444444444444,27.625,0.31375,36335.3,17327.3,0.467,NA,NA,NA,3224.22222222222,959.111111111111,0.301111111111111,15588.5,4857,0.31,62544.7666666667,24628.9361111111,0.393780925626782,2.41907002796017,"Area.Gram"
560,4172.2,1079,0.266,13921.9,3250.1,0.23,NA,NA,NA,2281.8,404.4,0.174,318,1860,5.85,243.111111111111,65,0.373333333333333,16338,5166.6,0.365,NA,NA,NA,11306.2222222222,3265.33333333333,0.29,10790.4,3192.2,0.298,59371.6333333333,18282.6333333333,0.307935495570556,4.84343731066539,"Area.Gram"
561,1131.3,428.4,0.387,69742.6,11885.9,0.156,NA,NA,NA,482.9,93.2,0.193,1,7,7,37.4444444444444,9.44444444444444,0.218888888888889,36443.5,12599.2,0.371,NA,NA,NA,1845.33333333333,738.555555555556,0.396666666666667,2354.7,687.7,0.273,112038.777777778,26449.4,0.23607362133547,2.02377078555554,"Area.Moong"
562,1463.5,504.5,0.334,34007.6,7614.2,0.221,NA,NA,NA,387.5,79.2,0.208,11.5,67.5,5.895,1189.2,321.6,0.258,39204.1,17677.8,0.466,NA,NA,NA,3601.11111111111,1478.55555555556,0.408888888888889,2830.9,1547.3,0.535,82695.4111111111,29290.6555555556,0.35419928581285,2.51586159155221,"Area.Gram"
563,40,13.8,0.33,829.7,256.9,0.306,NA,NA,NA,565,105.1,0.191,NA,NA,NA,667.5,260.7,0.393,39.4,20.2,0.516,NA,NA,NA,411.777777777778,220.333333333333,0.436666666666667,116.4,55.4,0.489,2669.77777777778,932.433333333333,0.349255035791576,4.34763641454799,"Area.Moong"
564,1477.5,467.333333333333,0.382222222222222,15301.7,3981.4,0.264,NA,NA,NA,2128.1,357.2,0.175,43,257,5.99,939.1,271.2,0.287,1785.5,762.6,0.41,NA,NA,NA,6212.11111111111,2402.55555555556,0.41,3982.2,2095.7,0.533,31869.2111111111,10594.9888888889,0.332452185651843,3.39256960241322,"Area.Moong"
565,1265.7,433.3,0.359,2808.8,599.7,0.186,NA,NA,NA,2077.7,333.5,0.163,NA,NA,NA,149.2,54.8,0.36,21458.4,12927.6,0.611,NA,NA,NA,7174.88888888889,3203.44444444444,0.464444444444444,8641.3,3941.5,0.445,43575.9888888889,21493.8444444444,0.493249722897855,3.16243528764828,"Area.Gram"
566,5589,3957.8,0.756,4400.8,785.7,0.181,NA,NA,NA,62.9,13,0.189,30.5,183,5.995,73.1,19.2,0.238,8430.5,3157,0.405,NA,NA,NA,13138.1111111111,6884.22222222222,0.518888888888889,7761.1,4252.6,0.546,39486.0111111111,19252.5222222222,0.487578301288698,4.39775358640987,"Area.HorseGram"
567,2027.9,1034.6,0.651,1935.3,339.2,0.212,NA,NA,NA,1234.8,198.8,0.193,47,144,2.9,217.5,66.7,0.304,2372.6,748.2,0.359,NA,NA,NA,4465.11111111111,2841.44444444444,0.68,5691.4,5062.3,0.898,17991.6111111111,10435.2444444444,0.580006113960519,4.80331953648683,"Area.Arhar..Tur."
568,408.8,204.1,0.532,1707.8,423.6,0.256,NA,NA,NA,481.1,79.1,0.181,57,360,6.3,326.6,115.4,0.369,120.2,62,0.532,NA,NA,NA,949.111111111111,407.555555555556,0.431111111111111,464.4,217.7,0.489,4515.01111111111,1869.45555555556,0.414053367655057,4.4743916234169,"Area.Moong"
569,259,103,0.4,366.1,97.5,0.266,NA,NA,NA,609.333333333333,105.333333333333,0.168888888888889,NA,NA,NA,6254.4,2466.1,0.397,135.666666666667,134.666666666667,0.696666666666667,NA,NA,NA,1447,1190.55555555556,0.857777777777778,NA,NA,NA,9071.5,4097.15555555556,0.451651386821976,1.96861045200854,"Area.Urad"
570,5105.6,2255,0.502,2209.8,419,0.19,NA,NA,NA,170.6,20.7,0.176,349,2153,6.625,787.4,165.8,0.218,4538.4,1954.4,0.412,NA,NA,NA,10661.2222222222,5010.33333333333,0.473333333333333,660,331,0.49,24482.0222222222,12309.2333333333,0.502786625287853,3.60164187020218,"Area.HorseGram"
571,14728.1,8588.2,0.571,4850.1,1452.4,0.348,NA,NA,NA,326.2,54.1,0.19,145,817,5.44,591.7,133.9,0.239,3895.7,1819.4,0.541,NA,NA,NA,32169.1111111111,13358,0.435555555555556,11992.9,7176.2,0.575,68698.8111111111,33399.2,0.486168529845171,3.28938271659337,"Area.HorseGram"
572,3431.6,1968.7,0.724,40.9,10,0.188,NA,NA,NA,174.6,37.9,0.241,132.5,983.5,7.455,40.2,11,0.237,196,98.8,0.458,NA,NA,NA,2058.22222222222,1455.44444444444,0.643333333333333,702.8,348,0.489,6776.82222222222,4913.34444444444,0.725021888331798,2.76728043271656,"Area.Other.Kharif.Pulses"
573,7504.8,3513.9,0.469,568.7,118.1,0.206,NA,NA,NA,777.5,118.3,0.151,350.5,1731,4.69,515,135.3,0.266,3439.25,1593.125,0.5225,NA,NA,NA,33491.4444444444,12195.1111111111,0.406666666666667,971.9,488.6,0.49,47619.0944444444,19893.4361111111,0.417761747534282,1.90219038837598,"Area.HorseGram"
574,9911.2,3411.5,0.356,2654.9,693.4,0.254,NA,NA,NA,4071.4,714.9,0.175,518,3752,6.91,920.7,210.9,0.244,2955.1,1441.3,0.509,NA,NA,NA,21835.1111111111,7805.77777777778,0.366666666666667,2319.2,707.8,0.308,45185.6111111111,18737.5777777778,0.414680189490017,3.32608822382246,"Area.HorseGram"
575,NA,NA,NA,780.5,209.9,0.27,NA,NA,NA,309.9,60.8,0.164,NA,NA,NA,2137.4,707.1,0.334,78,37,0.47,NA,NA,NA,74.7142857142857,25.1428571428571,0.348571428571429,NA,NA,NA,3380.51428571429,1039.94285714286,0.30762859412769,2.16217434966885,"Area.Urad"
576,360.222222222222,159.222222222222,0.43,NA,NA,NA,NA,NA,NA,365.1,55.1,0.165,46,277,6.02,NA,NA,NA,42.5,19.3333333333333,0.541666666666667,NA,NA,NA,65.1666666666667,22.8333333333333,0.391666666666667,15,8.5,0.57,893.988888888889,541.988888888889,0.606259088479847,2.94422631695019,"Area.Other.Rabi.Pulses"
577,29349.6,16398.5,0.587,5226,1534,0.298,NA,NA,NA,8909.6,1855,0.18,133.5,736.5,5.565,5816.8,1685.4,0.295,6814.7,4299.5,0.571,NA,NA,NA,57216.7777777778,22760.7777777778,0.401111111111111,4412.2,2442.6,0.543,117879.177777778,51712.2777777778,0.43868882318864,3.20053994034358,"Area.HorseGram"
578,5457.1,2618.8,0.476,1908.3,598.1,0.309,NA,NA,NA,2203.1,330.7,0.171,311.5,1550,4.785,2500.8,793.6,0.313,4396.5,2319.3,0.549,NA,NA,NA,23689.1111111111,7458.66666666667,0.323333333333333,2010.9,812.7,0.405,42477.3111111111,16481.8666666667,0.388015772080154,2.86776694888277,"Area.HorseGram"
579,1822,445.6,0.251,104578.6,23134,0.21,NA,NA,NA,52.7,8.4,0.151,NA,NA,NA,48695.7,13862.6,0.283,130518.5,87039,0.664,NA,NA,NA,2528.55555555556,831,0.341111111111111,362770.5,180206.9,0.488,650966.555555556,305527.5,0.469344388575006,2.61651058317927,"Area.Arhar..Tur."
581,8931.9,4001,0.553,76.2,18.6,0.24,NA,NA,NA,117.25,21.375,0.225,3260.5,19536,6.07,24,5.75,0.205,1247.8,396.8,0.494,NA,NA,NA,10533.5555555556,3323.55555555556,0.334444444444444,5302.2,3493.4,0.646,29493.4055555556,30796.4805555556,1.04418191034418,3.76472006269467,"Area.HorseGram"
583,10066,3965.7,0.542,69.5,21.1,0.187,NA,NA,NA,159.4,29,0.223,455.5,3429,8.33,68.8,20.5,0.258,424,255.111111111111,0.524444444444444,NA,NA,NA,9236,5993.55555555556,0.653333333333333,3492.6,2229.5,0.681,23971.8,15943.4666666667,0.665092594910131,2.88407237256201,"Area.Other.Kharif.Pulses"
585,7570,6797.5,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7570,6797.5,0.897952443857332,1,"Area.Other.Kharif.Pulses"
586,2272.5,1857.5,0.8275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2272.5,1857.5,0.817381738173817,1,"Area.Other.Kharif.Pulses"
588,240.5,187,0.78,NA,NA,NA,NA,NA,NA,88.3333333333333,68.6666666666667,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5,58.5,0.775,404.333333333333,314.166666666667,0.776999175597692,2.29153256672162,"Area.Other.Kharif.Pulses"
589,502.5,409,0.815,NA,NA,NA,NA,NA,NA,354,286.666666666667,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,266.5,0.81,1185.5,962.166666666667,0.811612540418951,2.89141433753735,"Area.Other.Kharif.Pulses"
590,450.5,343,0.76,NA,NA,NA,NA,NA,NA,307.666666666667,233.666666666667,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.5,217.5,0.76,1044.66666666667,794.166666666667,0.760210593490747,2.87425207877218,"Area.Other.Kharif.Pulses"
591,262,197.5,0.755,NA,NA,NA,NA,NA,NA,41,31,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,11.5,0.74,318.5,240,0.753532182103611,1.43756664930685,"Area.Other.Kharif.Pulses"
592,619.5,459.5,0.74,NA,NA,NA,NA,NA,NA,109.666666666667,81.3333333333333,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.5,78.5,0.74,834.666666666667,619.333333333333,0.742012779552716,1.71197991063597,"Area.Other.Kharif.Pulses"
593,425.5,320.5,0.75,NA,NA,NA,NA,NA,NA,3074.66666666667,2310.33333333333,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730,2051.5,0.75,6230.16666666667,4682.33333333333,0.751558278269709,2.27153879067721,"Area.Other.Rabi.Pulses"
594,132.5,94.5,0.71,NA,NA,NA,NA,NA,NA,7,5.33333333333333,0.913333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2,0.875,142,101.833333333333,0.717136150234742,1.14493370808846,"Area.Other.Kharif.Pulses"
595,1405.5,1001.5,0.715,NA,NA,NA,NA,NA,NA,249.333333333333,177,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,162.5,0.71,1883.83333333333,1341,0.71184641245687,1.69797267543508,"Area.Other.Kharif.Pulses"
596,266,218.5,0.82,NA,NA,NA,NA,NA,NA,227.333333333333,185.666666666667,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5,82,0.82,593.833333333333,486.166666666667,0.818692113387595,2.66068223035088,"Area.Other.Kharif.Pulses"
597,456,393,0.86,NA,NA,NA,NA,NA,NA,132.666666666667,114.666666666667,0.863333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.5,107,0.865,712.166666666667,614.666666666667,0.863093845073719,2.1063337806673,"Area.Other.Kharif.Pulses"
598,40.5,35,0.865,NA,NA,NA,NA,NA,NA,64.3333333333333,56,0.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,66.5,0.875,180.833333333333,157.5,0.870967741935484,2.82999704313418,"Area.Arhar..Tur."
599,52,41.5,0.805,NA,NA,NA,NA,NA,NA,9,7,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,63,50.5,0.801587301587302,1.42309071351739,"Area.Other.Kharif.Pulses"
600,527,959.5,1.82,NA,NA,NA,NA,NA,NA,211,153.666666666667,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,134.5,0.73,923,1247.66666666667,1.35175153485013,2.3898702573813,"Area.Other.Kharif.Pulses"
601,501,112.5,0.225,NA,NA,NA,NA,NA,NA,201,144.666666666667,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.5,102.5,0.72,844.5,359.666666666667,0.425893033353069,2.28797360993814,"Area.Other.Kharif.Pulses"
602,395.75,109.75,0.2875,6631.5,3550.8,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608.7,726,0.459,8,6.33333333333333,0.923333333333333,NA,NA,NA,60.5555555555556,20.2222222222222,0.397777777777778,1058.2,722.1,0.654,9762.70555555556,5135.20555555556,0.526002297860281,1.99207294584521,"Area.Moong"
604,635.75,171.25,0.27,409.6,179.9,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837.8,868.8,0.499,3.33333333333333,2.33333333333333,0.666666666666667,NA,NA,NA,34.8571428571429,18.8,0.386,20.1111111111111,12.1111111111111,0.585555555555556,2941.45158730159,1253.19444444444,0.426046258879308,2.18981045865831,"Area.Urad"
605,4687.5,1054.25,0.2675,2156,730.8,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,4026.1,1653.4,0.419,46.625,21.1428571428571,0.392857142857143,NA,NA,NA,5067.88888888889,1876.88888888889,0.381111111111111,11645.3,7029.2,0.608,27629.4138888889,12365.6817460317,0.447554978754167,3.73971323940065,"Area.Arhar..Tur."
606,2343.75,563.75,0.265,2082,864,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,6422.5,2538.5,0.438,20.4,6,0.286,NA,NA,NA,3049.88888888889,1017.55555555556,0.368888888888889,2390.8,1494.6,0.642,16309.3388888889,6484.40555555556,0.397588498205357,4.02445444328895,"Area.Urad"
607,3849.75,1006.25,0.275,390,155.2,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,16346.6,9063,0.534,141,88.3333333333333,0.336666666666667,NA,NA,NA,615,234.555555555556,0.397777777777778,578.2,394.7,0.722,21920.55,10942.0388888889,0.499168081498361,1.69841856103186,"Area.Urad"
608,11843,2817.5,0.275,5687.4,3415.9,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,7027.7,4656.5,0.586,132.666666666667,61.3333333333333,0.442222222222222,NA,NA,NA,3544.88888888889,1629.77777777778,0.475555555555556,2163.1,1639.9,0.739,30398.7555555556,14220.9111111111,0.467812278865217,3.86234763485456,"Area.Other.Kharif.Pulses"
609,2247.75,571,0.5125,5577.7,3861.8,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,3474.2,2414.7,0.645,151.5,93,0.48375,NA,NA,NA,1664.22222222222,697.888888888889,0.523333333333333,2130.8,1894.5,0.919,15246.1722222222,9532.88888888889,0.625264410629845,4.18323138097603,"Area.Moong"
610,10261.25,2514.75,0.2825,3776.3,1900.5,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904.4,938.3,0.487,95.25,74.25,0.78875,NA,NA,NA,6396.44444444444,1950.66666666667,0.424444444444444,1164.3,1082.9,0.927,23597.9444444444,8461.36666666667,0.358563716707905,3.3655525456265,"Area.Other.Kharif.Pulses"
611,1,1,1,12,4,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,0.384615384615385,1.16551724137931,"Area.Moong"
612,13623,2887.25,0.2175,3167.2,1643.1,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,4992.6,2229.1,0.46,615.222222222222,311.777777777778,0.508888888888889,NA,NA,NA,3876.33333333333,1339.88888888889,0.328888888888889,1150.6,692.8,0.586,27424.9555555556,9103.91666666667,0.331957389984629,3.169902923625,"Area.Other.Kharif.Pulses"
613,787,101.5,0.135,100.6,37.1,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.3,296.2,0.411,10.5,4,0.46,NA,NA,NA,1310.66666666667,516.222222222222,0.392222222222222,2901.9,1100.6,0.375,5812.96666666667,2055.62222222222,0.353627044519245,3.00048790205572,"Area.Arhar..Tur."
614,669.5,103,0.1525,516,232.3,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,4629,2152.5,0.477,59.7777777777778,36,0.602222222222222,NA,NA,NA,896.555555555556,355.111111111111,0.398888888888889,1525,600.5,0.413,8295.83333333333,3479.41111111111,0.419416708521681,2.72286750973554,"Area.Urad"
615,29.75,6,0.26,159.5,69.4,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.5,471.4,1.374,37.7777777777778,39.7777777777778,0.923333333333333,NA,NA,NA,8.11111111111111,3,0.426666666666667,1055.7,684.9,0.653,2295.33888888889,1274.47777777778,0.555246017896171,2.44897513095856,"Area.Arhar..Tur."
616,NA,NA,NA,26,11,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119,400,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.5,122,0.76,1329.5,533,0.400902594960511,1.37353446103737,"Area.Urad"
